0,1,2,3,4,5,6,7,8,9,10,11,12
0.6216983199119568,0.308322936296463,0.4668009877204895,0.3085270822048187,0.17713584005832672,0.08151086419820786,0.23834016919136047,0.16681942343711853,0.5031487941741943,0.456819623708725,0.15969188511371613,0.2864539623260498,0.24914847314357758
0.5894200801849365,0.2319389134645462,0.3808656930923462,0.2691108286380768,0.14645566046237946,0.06855203211307526,0.20048831403255463,0.14241784811019897,0.41841986775398254,0.4207705557346344,0.12340183556079865,0.2250012904405594,0.20438401401042938
0.5837711691856384,0.23609913885593414,0.388183057308197,0.2786589562892914,0.14275678992271423,0.06886748224496841,0.19998769462108612,0.13886664807796478,0.42039191722869873,0.4269826114177704,0.1271037459373474,0.23230098187923431,0.21321332454681396
0.5793581008911133,0.23967714607715607,0.39138925075531006,0.2849613428115845,0.14071610569953918,0.06968901306390762,0.199126735329628,0.13739100098609924,0.4216598868370056,0.42873963713645935,0.12968477606773376,0.2357875555753708,0.2190971076488495
0.5806627869606018,0.2387038767337799,0.3908752501010895,0.2833511233329773,0.14110639691352844,0.06939820945262909,0.1995401531457901,0.13773728907108307,0.4221414625644684,0.4284479320049286,0.12908603250980377,0.23566147685050964,0.21801802515983582
0.5873202085494995,0.23076292872428894,0.38564199209213257,0.2744717597961426,0.14370368421077728,0.06748640537261963,0.20063766837120056,0.1407734602689743,0.42358484864234924,0.42163196206092834,0.12616278231143951,0.23207150399684906,0.20862053334712982
0.5413881540298462,0.16479599475860596,0.30026474595069885,0.2361338585615158,0.12219211459159851,0.0594726987183094,0.1652245819568634,0.12802207469940186,0.3440912663936615,0.367715984582901,0.09521409124135971,0.18113182485103607,0.1707971841096878
0.5306436419487,0.16978852450847626,0.31163105368614197,0.25489628314971924,0.11495646834373474,0.05887386202812195,0.16083423793315887,0.11836578696966171,0.3437959849834442,0.3802081048488617,0.10147222131490707,0.1860746294260025,0.18692712485790253
0.5346212983131409,0.16722391545772552,0.30989062786102295,0.2513292729854584,0.11596369743347168,0.05822933837771416,0.16176995635032654,0.12001179158687592,0.34443554282188416,0.3791850507259369,0.10006657987833023,0.18603312969207764,0.1843920201063156
0.5346372723579407,0.16705527901649475,0.3099280595779419,0.2514069080352783,0.11593405902385712,0.058148983865976334,0.16179075837135315,0.12005777657032013,0.34471166133880615,0.3790300190448761,0.10011350363492966,0.18621717393398285,0.18438351154327393
0.5279377698898315,0.17027197778224945,0.31386956572532654,0.2579881548881531,0.11402388662099838,0.058815084397792816,0.15997134149074554,0.11782859265804291,0.346252977848053,0.3795872628688812,0.10314079374074936,0.1883045881986618,0.1895742118358612
0.4239955544471741,0.13987044990062714,0.2628090977668762,0.263884574174881,0.09485435485839844,0.051714278757572174,0.1312563270330429,0.09916787594556808,0.2692248523235321,0.34802767634391785,0.0897698774933815,0.1581096351146698,0.1777590811252594
0.44307196140289307,0.12728747725486755,0.25027546286582947,0.23727597296237946,0.09618307650089264,0.0493210107088089,0.13307733833789825,0.10310912877321243,0.27276912331581116,0.33388397097587585,0.0814688429236412,0.1523982137441635,0.16284127533435822
0.4453052282333374,0.12662866711616516,0.2491694986820221,0.23526859283447266,0.09656631946563721,0.049128659069538116,0.13337725400924683,0.10358366370201111,0.27319666743278503,0.3331458866596222,0.080799899995327,0.15250757336616516,0.16171970963478088
0.4435579180717468,0.12666253745555878,0.2503521740436554,0.23723739385604858,0.09616310149431229,0.04903364181518555,0.13317961990833282,0.10337869822978973,0.2739262282848358,0.3333502411842346,0.08154208958148956,0.15313205122947693,0.1628132313489914
0.44378605484962463,0.1265401393175125,0.25021350383758545,0.23697221279144287,0.09620007127523422,0.049012135714292526,0.1332002878189087,0.10346225649118423,0.27404916286468506,0.3332504630088806,0.08146912604570389,0.15318416059017181,0.1627318412065506
